JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
JECOL,1998,86,1,SE,Ian Sanders,Switzerland,M,SE,
JECOL,1999,87,1,SE,Ian Sanders,Switzerland,M,SE,
JECOL,2000,88,1,SE,Ian Sanders,Switzerland,M,SE,
JECOL,2001,89,1,SE,Ian Sanders,Switzerland,M,SE,
JECOL,2002,90,1,SE,Ian Sanders,Switzerland,M,SE,
JECOL,2003,91,1,SE,Ian Sanders,Switzerland,M,SE,
JECOL,2004,92,1,SE,Ian Sanders,Switzerland,M,SE,
JECOL,2014,102,1,SE,Ignasi Bartomeus,Sweden,M,SE,
JECOL,1985,73,1,SE,J. Grace,USA,M,SE,
JECOL,1986,74,1,SE,J. P. Grime,UK,M,SE,
JECOL,1985,73,1,SE,J. Philip Grime,UK,M,SE,
JECOL,1997,85,1,SE,Jacob Weiner,Denmark,M,SE,
JECOL,1998,86,1,SE,Jacob Weiner,Denmark,M,SE,
JECOL,1999,87,1,SE,Jacob Weiner,Denmark,M,SE,
JECOL,2000,88,1,SE,Jacob Weiner,Denmark,M,SE,
JECOL,2001,89,1,SE,Jacob Weiner,Denmark,M,SE,
JECOL,2002,90,1,SE,Jacob Weiner,Denmark,M,SE,
JECOL,2003,91,1,SE,Jacob Weiner,Denmark,M,SE,
